type,name,year,cellar,region,country,varieties,eco,rating,stars,opinions,likes,parker,penin,suckling,price,old_price,offer
Vinos rosados y rosé,Viñas del Vero Pinot Noir Rosado,2021,Viñas del Vero,Somontano,España,Pinot noir,,4.0,5,5,0,-1,-1,-1,"7,85 €",,False
Vinos rosados y rosé,Crazy Wines Rosame,2021,Bodega El Lomo,Islas Canarias,España,Listán negro / Listán blanco / Tempranillo / Negramoll,,0.0,5,0,1,-1,-1,-1,"12,80 €",,False
Vinos rosados y rosé,Zaccagnini Rosé dal Tralcetto,2021,Zaccagnini,Terre di Chieti,Italia,,,4.33333,5,3,1,-1,-1,-1,"9,15 €",,False
Vinos rosados y rosé,Randemar Rosat,2021,Celler Tianna Negre,Mallorca,España,Cabernet sauvignon / Mantonegro,,0.0,5,0,0,-1,-1,-1,"8,95 €",,False
Vinos rosados y rosé,Sospechoso Rosado,2020,Uvas Felices,Castilla,España,Bobal / Tempranillo,,2.0,5,1,0,-1,-1,-1,"6,75 €","7,95 €",True
Vinos rosados y rosé,Doll Diví Garnatxa Rosat ECO,-1,Vitalpe,Sin indicación geográfica,España,Garnacha,ECO,0.0,5,0,0,-1,-1,-1,"9,15 €",,False
Vinos rosados y rosé,Cristiari Rosado,2020,Vall de Baldomar,Costers del Segre,España,Cabernet sauvignon / Merlot,,0.0,5,0,1,-1,-1,-1,"11,48 €","13,50 €",True
Vinos rosados y rosé,7L Rosado de una Noche,2020,Bodegas y Viñedos La Legua,Cigales,España,Tempranillo / Garnacha / Cabernet sauvignon,,3.0,5,1,1,-1,-1,-1,"7,50 €",,False
Vinos rosados y rosé,Mongeard-Mugneret Bourgogne Rosé,2020,Domaine Mongeard-Mugneret,Bourgogne,Francia,Pinot noir,,0.0,5,0,1,-1,-1,-1,"26,00 €",,False
Vinos rosados y rosé,Celler Arrufí Rosat,-1,Celler Arrufí,Terra Alta,España,Garnacha / Syrah,,0.0,5,0,1,-1,-1,-1,"9,30 €","10,95 €",True
Vinos rosados y rosé,Roc d'Aubaga,2017,Terroir al Límit,Priorat,España,Garnacha,,5.0,5,2,2,-1,-1,-1,"37,75 €",,False
Vinos rosados y rosé,Masciarelli Villa Gemma Cerasuolo d'Abruzzo,2021,Masciarelli,Cerasuolo d'Abruzzo,Italia,Montepulciano,,0.0,5,0,4,-1,-1,-1,"16,15 €",,False
Vinos rosados y rosé,Abadal Rosat,2020,Bodegas Abadal,Pla de Bages,España,Cabernet sauvignon / Sumoll,,4.5,5,2,1,-1,-1,-1,"7,18 €","8,45 €",True
Vinos rosados y rosé,Ceraudo Gaglioppo Grayasusi Etichetta Argento,2020,Ceraudo,Val di Neto,Italia,Gaglioppo,ECO,5.0,5,1,1,-1,-1,-1,"23,45 €",,False
Vinos rosados y rosé,12 Lunas Rosado,2020,El Grillo y la Luna,Somontano,España,Syrah,,0.0,5,0,0,-1,-1,-1,"9,95 €",,False
Vinos rosados y rosé,Gran Feudo Rosado,2021,Bodegas Gran Feudo,Navarra,España,Garnacha,,4.1,5,20,2,-1,-1,-1,"4,40 €",,False
Vinos rosados y rosé,Naterra Rosé,2020,Maison Ginestet,Sin indicación geográfica,España,Cabernet franc / Merlot,ECO,5.0,5,1,3,-1,-1,-1,"4,95 €",,False
Vinos rosados y rosé,Hacienda López de Haro Rosado,2021,Hacienda López de Haro,Rioja,España,Tempranillo / Garnacha,,4.16667,5,6,1,-1,-1,-1,"6,90 €",,False
Vinos rosados y rosé,La Nena de Can Maset,2020,Masetplana,Empordà,España,Syrah,,0.0,5,0,0,-1,-1,-1,"6,38 €","7,50 €",True
Vinos rosados y rosé,Carpentiere Bombino Nero Primaluce,2020,Carpentiere,Castel del Monte Bombino Nero,Italia,Bombino Nero,,0.0,5,0,3,-1,-1,-1,"14,10 €",,False
Vinos rosados y rosé,Arzuaga Rosae,2021,Bodegas Arzuaga Navarro,Ribera del Duero,España,Tempranillo,,4.0,5,5,5,-1,-1,-1,"10,90 €",,False
Vinos rosados y rosé,Muri-Gries Lagrein Kretzer,2021,Muri-Gries,Alto Adige,Italia,Lagrein,,0.0,5,0,0,-1,-1,-1,"14,25 €",,False
Vinos rosados y rosé,Azpilicueta Colección Privada Rosado,2021,Bodegas Campo Viejo,Rioja,España,Tempranillo,,0.0,5,0,0,-1,-1,-1,"17,50 €",,False
Vinos rosados y rosé,You Are Maur Rosé,2021,Château Saint Maur,Sin indicación geográfica,Francia,Cinsaut / Grenache / Rolle / Carignano / Monastrell,,0.0,5,0,3,-1,-1,-1,"9,50 €",,False
Vinos rosados y rosé,Tajinaste Rosado,2021,Tajinaste Viñedos y Bodega,Valle de La Orotava,España,Listán negro,,5.0,5,1,0,-1,-1,-1,"13,95 €",,False
Vinos rosados y rosé,Carlania El Plantarga,2019,Carlania Celler,Sin indicación geográfica,España,Trepat,ECO,4.0,5,1,1,-1,-1,-1,"8,46 €","9,95 €",True
Vinos rosados y rosé,Pinkgall,2021,Gallina de Piel Wines,Navarra,España,Garnacha / Garnacha roja / Garnacha blanca,,0.0,5,0,0,-1,-1,-1,"9,30 €",,False
Vinos rosados y rosé,Enate Rosado,2021,Enate,Somontano,España,Cabernet sauvignon,,4.39474,5,38,17,-1,-1,-1,"8,30 €",,False
Vinos rosados y rosé,Acústic Rosat,2021,Acústic Celler,Montsant,España,Garnacha / Garnacha gris / Cariñena,,4.5,5,2,3,90,-1,-1,"10,70 €",,False
Vinos rosados y rosé,Domaine Lafage Miraflors,2021,Domaine Lafage,Côtes Catalanes,Francia,Monastrell / Garnacha / Garnacha gris,,4.125,5,8,2,-1,-1,-1,"12,90 €",,False
Vinos rosados y rosé,Sierra Cantabria Rosado,2021,Sierra Cantabria,Rioja,España,Tempranillo / Garnacha / Viura,,4.375,5,8,2,90,-1,-1,"7,20 €",,False
Vinos rosados y rosé,Ullones,2021,Celler Oliveda,Empordà,España,Garnacha,,4.0,5,4,4,-1,-1,-1,"8,75 €",,False
Vinos rosados y rosé,Dominio del Bendito Perlarena,2019,Dominio del Bendito,Toro,España,Tinta de Toro / Syrah / Verdejo,,4.0,5,2,7,91,-1,-1,"8,95 €",,False
Vinos rosados y rosé,La Maldita Rosado,2020,Bodegas La Maldita,Rioja,España,Garnacha,,0.0,5,0,0,-1,-1,-1,"6,75 €",,False
Vinos rosados y rosé,Studio By Miraval Rosé,2021,Château Miraval,Côtes-de-Provence,Francia,Cinsaut / Garnacha / Rolle / Tibouren,,4.0,5,3,7,-1,-1,-1,"12,90 €",,False
Vinos rosados y rosé,Peique Rosado sobre Lías,2020,Bodegas Peique,Bierzo,España,Mencía,,4.0,5,2,2,-1,-1,-1,"5,90 €",,False
Vinos rosados y rosé,Valdelosfrailes Clarete,2021,Bodega Valdelosfrailes,Cigales,España,Tempranillo,,0.0,5,0,0,-1,-1,-1,"5,60 €",,False
Vinos rosados y rosé,Corazón Loco Rosado,2020,Bodega Iniesta,Manchuela,España,Bobal / Syrah,,0.0,5,0,0,-1,-1,-1,"5,55 €",,False
Vinos rosados y rosé,Conde Valdemar Rosé,2020,Bodegas Valdemar,Rioja,España,Garnacha / Tempranillo,,0.0,5,0,0,-1,-1,-1,"5,80 €",,False
Vinos rosados y rosé,Segura Viudas Rosat,2021,Heredad Segura Viudas,Catalunya,España,Tempranillo / Merlot,,5.0,5,2,0,-1,-1,-1,"5,75 €",,False
Vinos rosados y rosé,Viña Calderona Rosado,2021,Bodegas Frutos Villar,Cigales,España,Tempranillo / Garnacha / Verdejo / Albillo,,3.5,5,2,2,-1,-1,-1,"4,60 €",,False
Vinos rosados y rosé,Aurora d'Espiells Rosé,2019,Juvé y Camps,Penedès,España,Pinot noir / Xarel·lo / Syrah,ECO,5.0,5,1,3,-1,-1,-1,"10,20 €",,False
Vinos rosados y rosé,Koehler Ruprecht Spätburgunder Rosé Trocken,2021,Weingut Koehler Ruprecht,Pfälz,Alemania,Pinot noir,,0.0,5,0,4,-1,-1,-1,"13,50 €",,False
Vinos rosados y rosé,Angiuli Puglia Primitivo Rosato Maccone,2021,Angiuli Donato,Puglia,Italia,Primitivo,,4.8,5,5,2,-1,-1,-1,"13,10 €",,False
Vinos rosados y rosé,Espelt Lledoner Rosat,2021,Espelt Viticultors de l'Empordà,Empordà,España,Garnacha,ECO,4.5,5,2,0,-1,-1,-1,"6,75 €",,False
Vinos rosados y rosé,Espelt Coralí Rosat,2021,Espelt Viticultors de l'Empordà,Empordà,España,Merlot / Garnacha / Cabernet sauvignon,ECO,4.5,5,4,2,-1,-1,-1,"8,20 €",,False
Vinos rosados y rosé,Via Terra Rosat,2021,Edetària,Terra Alta,España,Garnacha peluda,,0.0,5,0,1,-1,-1,-1,"9,95 €",,False
Vinos rosados y rosé,Girolamo Russo Etna Rosato,2021,Girolamo Russo,Etna,Italia,Nerello mascalese / Nerello cappuccio,,4.75,5,4,0,-1,-1,-1,"22,25 €",,False
Vinos rosados y rosé,Podere Fontesecca Umbria Ciliegiolo Rosato,2019,Podere Fontesecca,Umbria,Italia,Ciliegiolo,,0.0,5,0,0,-1,-1,-1,"15,15 €",,False
Vinos rosados y rosé,Giovanna Tantini Bardolino Chiaretto Il Rosé,2021,Giovanna Tantini,Bardolino DOC,Italia,Corvina / Rondinella / Molinara,,0.0,5,0,0,-1,-1,-1,"10,55 €",,False
Vinos rosados y rosé,Fraccaroli Garda Colli Mantovani Chiaretto,2021,Fraccaroli,Garda,Italia,Merlot / Rondinella / Cabernet sauvignon,,0.0,5,0,1,-1,-1,-1,"9,55 €",,False
Vinos rosados y rosé,Cantine del Notaio Aglianico Rosato Il Rogito,2019,Cantine del Notaio,Basilicata,Italia,Aglianico,,3.0,5,3,2,-1,-1,-1,"14,50 €",,False
Vinos rosados y rosé,Casas de Moya Tibó Rosado,2021,Bodega De Moya,Utiel-Requena,España,Bobal / Monastrell,,0.0,5,0,0,-1,-1,-1,"6,90 €",,False
Vinos rosados y rosé,Can Descregut Atrevit,2021,Can Descregut,Penedès,España,Merlot,ECO,4.0,5,1,0,-1,-1,-1,"7,10 €",,False
Vinos rosados y rosé,Quike Rosado,2019,Can Grau Vell,Catalunya,España,Garnacha,,0.0,5,0,0,-1,-1,-1,"12,85 €",,False
Vinos rosados y rosé,Le Rosé de Antídoto,2020,Bodega Antídoto,Ribera del Duero,España,Albillo / Tempranillo,,0.0,5,0,1,-1,-1,93,"61,75 €",,False
Vinos rosados y rosé,Juicy,2021,Vinyes Tortuga,Sin indicación geográfica,España,Garnacha / Merlot,,5.0,5,1,0,-1,-1,-1,"19,75 €",,False
Vinos rosados y rosé,Quarticello Lambrusco Frizzante Ferrando,2021,Quarticello,Emilia,Italia,Lambrusco Salamino,ECO,4.0,5,1,5,-1,-1,-1,"14,85 €",,False
Vinos rosados y rosé,Sonrojo,2021,La Calandria,Navarra,España,Garnacha,,4.5,5,2,2,-1,-1,-1,"7,70 €",,False
Vinos rosados y rosé,Santa Maria Colleoni Toscana Rosato,2019,Santa Maria,Toscana,Italia,Sangiovese,,0.0,5,0,1,-1,-1,-1,"15,60 €",,False
Vinos rosados y rosé,Duemani Si,2021,Duemani,Toscana,Italia,Syrah,ECO,0.0,5,0,2,-1,-1,-1,"38,80 €",,False
Vinos rosados y rosé,Jordi Miró Serendipity Rosé,2021,Celler Jordi Miró,Terra Alta,España,Garnacha,,0.0,5,0,1,-1,-1,-1,"7,25 €",,False
Vinos rosados y rosé,Ansitz Rynnhof Rynn Rosato,2019,Ansitz Rynnhof,Mitterberg,Italia,Schiava / Lagrein / Merlot,,0.0,5,0,0,-1,-1,-1,"17,90 €",,False
Vinos rosados y rosé,Pironia de Celler Sanromà,2018,Celler Sanromà,Sin indicación geográfica,España,Trepat,ECO,0.0,5,0,1,-1,-1,-1,"11,50 €",,False
Vinos rosados y rosé,Vigneti Massa Libertà,2019,Vigneti Massa,Sin indicación geográfica,Italia,Barbera,,4.0,5,1,4,-1,-1,-1,"13,65 €",,False
Vinos rosados y rosé,Vi de Raig Rosat,-1,La Vinyeta,Empordà,España,Garnacha / Cariñena,,0.0,5,0,0,-1,-1,-1,"11,00 €","12,95 €",True
Vinos rosados y rosé,Comte Lafond Rosé,2021,Baron De Ladoucette,Sancerre,Francia,Pinot noir,,5.0,5,1,2,-1,-1,-1,"32,95 €",,False
Vinos rosados y rosé,La Pequeñita Rosado Macerado,2018,Bodega Alonso & Pedrajo,Rioja,España,Maturana blanca / Maturana tinta,,0.0,5,0,3,-1,-1,-1,"16,75 €","19,70 €",True
Vinos rosados y rosé,Tenute Gregu Cannonau Rosato Sirè,2020,Tenute Gregu,Cannonau di Sardegna,Italia,Cannonau,,0.0,5,0,1,-1,-1,-1,"13,10 €",,False
Vinos rosados y rosé,Leone de Castris Salento Rosato Five Roses,2021,Leone De Castris,Salento,Italia,Negroamaro / Malvasia nera,,5.0,5,1,2,-1,-1,-1,"12,55 €",,False
Vinos rosados y rosé,Barraco Nero d'Avola Rosato Rosammare,2021,Nino Barraco,Terre Siciliane,Italia,Nero d'Avola,,5.0,5,1,3,-1,-1,-1,"19,05 €",,False
Vinos rosados y rosé,Giorgi Pinot Nero Rosé Pumgranin Gerry Scotti,2019,Giorgi,Oltrepò Pavese,Italia,Pinot noir,,0.0,5,0,1,-1,-1,-1,"12,75 €",,False
Vinos rosados y rosé,Son de Rosa,2019,Carvajal Wines,Somontano,España,Tempranillo / Moristel,,0.0,5,0,0,-1,-1,-1,"8,95 €",,False
Vinos rosados y rosé,Bonzano Meridiana,2017,Bonzano,Sin indicación geográfica,Italia,,,0.0,5,0,1,-1,-1,-1,"17,15 €",,False
Vinos rosados y rosé,Migliaccio Fieno di Ponza Rosato,2020,Antiche Cantine Migliaccio,Lazio,Italia,Piedirosso / Aglianico,,0.0,5,0,0,-1,-1,-1,"28,35 €",,False
Vinos rosados y rosé,Terra Costantino Etna Rosato De Aetna,2017,Terra Costantino,Etna,Italia,Nerello mascalese,ECO,0.0,5,0,0,-1,-1,-1,"17,15 €","19,05 €",True
Vinos rosados y rosé,Rosarito,2019,Bodegas Palacio de Lerma,Arlanza,España,Tempranillo / Garnacha,,5.0,5,1,1,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Tenute Rubino Negroamaro Rosato Saturnino,2019,Tenute Rubino,Brindisi,Italia,Negroamaro,,0.0,5,0,2,-1,-1,-1,"13,50 €",,False
Vinos rosados y rosé,Contini Rosé,2021,Contini,Valle del Tirso,Italia,Nieddera,,4.0,5,1,5,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Sitta Rosado,2021,Attis Bodegas y Viñedos,Sin indicación geográfica,España,Caiño tinto / Pedral / Espadeiro,,0.0,5,0,3,-1,-1,-1,"13,95 €",,False
Vinos rosados y rosé,Livio Felluga Venezia Giulia Rosé,2021,Livio Felluga,Venezia Giulia,Italia,Merlot / Pinot noir,,0.0,5,0,2,-1,-1,-1,"18,65 €",,False
Vinos rosados y rosé,Sindicat la Figuera Rosat,2020,Agrícola Aubacs i Solans,Montsant,España,Garnacha,,4.33333,5,3,0,-1,-1,-1,"9,75 €",,False
Vinos rosados y rosé,Oriol Artigas SOS #8 Frisach & Tuets,2020,Oriol Artigas Viticultor,Sin indicación geográfica,España,Parellada / Garnacha,,0.0,5,0,2,-1,-1,-1,"14,40 €",,False
Vinos rosados y rosé,Zorzettig Rosato,2020,Zorzettig,Venezia Giulia,Italia,Merlot,,0.0,5,0,1,-1,-1,-1,"11,95 €",,False
Vinos rosados y rosé,Azpilicueta Rosado,2020,Bodegas Campo Viejo,Rioja,España,Viura / Tempranillo,,3.0,5,1,1,-1,-1,-1,"8,45 €",,False
Vinos rosados y rosé,Abadia de Poblet Rosat,2021,Vins Abadia de Poblet,Conca de Barberà,España,Garnacha / Trepat,,0.0,5,0,0,-1,-1,-1,"17,90 €",,False
Vinos rosados y rosé,Luca Cimarelli Marche Rosato,2020,Luca Cimarelli,Marche,Italia,Montepulciano,,0.0,5,0,1,-1,-1,-1,"9,55 €",,False
Vinos rosados y rosé,Artimino Barco Reale Rosato Vin Ruspo,2017,Artimino,Barco Reale di Carmignano,Italia,Sangiovese / Cabernet sauvignon / Merlot,,0.0,5,0,0,-1,-1,-1,"17,90 €",,False
Vinos rosados y rosé,Castaño Rosado,2021,Bodegas Castaño,Yecla,España,Monastrell / Cabernet sauvignon / Syrah,,0.0,5,0,0,-1,-1,-1,"5,95 €",,False
Vinos rosados y rosé,Château de Pourcieux Rosé,2020,Château de Pourcieux,Côtes-de-Provence,Francia,Syrah / Grenache / Cinsaut / Cabernet sauvignon / Vermentino,,0.0,5,0,2,-1,-1,-1,"12,10 €",,False
Vinos rosados y rosé,Château Romanin Grand Vin Rosé,2020,Château Romanin,Les Baux de Provence,Francia,Grenache / Monastrell / Syrah / Counoise / Cabernet sauvignon,ECO,0.0,5,0,1,-1,-1,-1,"18,45 €",,False
Vinos rosados y rosé,Pardas Sumoll Rosat,2021,Celler Pardas,Penedès,España,Sumoll,,0.0,5,0,2,-1,-1,-1,"10,20 €",,False
Vinos rosados y rosé,Regina,2020,Josep Grau Viticultor,Montsant,España,Garnacha / Garnacha blanca,ECO,4.33333,5,3,1,-1,-1,-1,"20,40 €",,False
Vinos rosados y rosé,Bernaví Capítol,2018,Bernaví,Terra Alta,España,Morenillo,,0.0,5,0,1,-1,-1,-1,"25,60 €",,False
Vinos rosados y rosé,AA Parvus Rosé,2021,Alta Alella,Alella,España,Syrah,ECO,0.0,5,0,2,-1,-1,-1,"9,90 €",,False
Vinos rosados y rosé,Vall Llach La Matilde,2019,Celler Vall Llach,Priorat,España,Garnacha,,3.5,5,2,2,-1,-1,-1,"18,27 €","21,50 €",True
Vinos rosados y rosé,Avui Sí Rosat,2019,Celler Mas Patiràs,Empordà,España,Syrah,,0.0,5,0,0,-1,-1,-1,"8,95 €",,False
Vinos rosados y rosé,Sóc un Rosat de Ferré i Catasús,2018,Ferré i Catasús,Penedès,España,Merlot,,3.0,5,1,0,-1,-1,-1,"8,45 €",,False
Vinos rosados y rosé,Tenuta Guado al Tasso Bolgheri Scalabrone,2021,Marchesi Antinori,Bolgheri,Italia,Cabernet sauvignon / Merlot / Syrah,,4.0,5,2,4,-1,-1,-1,"15,60 €",,False
Vinos rosados y rosé,Coca i Fitó Rosa,2019,Coca i Fitó,Montsant,España,Syrah,,4.0,5,1,1,-1,-1,-1,"15,00 €",,False
Vinos rosados y rosé,Vinya del Metge,2020,Cellers d'en Guilla,Empordà,España,Garnacha rosada,,0.0,5,0,0,-1,-1,-1,"11,95 €",,False
Vinos rosados y rosé,Perelada Collection Rosé,2019,Perelada,Empordà,España,Cabernet sauvignon / Garnacha,,4.5,5,2,1,-1,-1,-1,"8,75 €",,False
Vinos rosados y rosé,Altura Rossetto di Sangiovese del Giglio,2018,Altura,Toscana,Italia,Sangiovese,ECO,0.0,5,0,0,-1,-1,-1,"31,65 €",,False
Vinos rosados y rosé,La Rifra Marzemino Rosato Fugace,-1,La Rifra,Sin indicación geográfica,Italia,Marzemino,,0.0,5,0,0,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Camillo Donati Rosé Frizzante Ribelle,2019,Camillo Donati,Emilia,Italia,Barbera,,4.0,5,1,2,-1,-1,-1,"17,90 €",,False
Vinos rosados y rosé,Château Puech-Haut Argali Rosé,2019,Château Puech-Haut,Coteaux-du-Languedoc Pic-Saint-Loup,Francia,Garnacha / Cinsaut,,4.5,5,2,1,-1,-1,-1,"15,90 €",,False
Vinos rosados y rosé,Donnafugata Sicilia Rosato D&G Rosa,2020,Donnafugata,Sicilia,Italia,Nerello mascalese / Nocera,,0.0,5,0,1,-1,-1,-1,"30,00 €",,False
Vinos rosados y rosé,Lageder Lagrein Rosé,2020,Alois Lageder,Mitterberg,Italia,Lagrein,ECO,0.0,5,0,1,-1,-1,-1,"13,55 €",,False
Vinos rosados y rosé,Domaine des Nugues Beaujolais Villages Rosé,2020,Domaine des Nugues,Beaujolais-Villages,Francia,Gamay,,0.0,5,0,0,-1,-1,-1,"9,15 €",,False
Vinos rosados y rosé,Honoro Vera Rosado,2021,Bodegas Ateca,Jumilla,España,Monastrell / Syrah,,4.0,5,2,4,-1,-1,-1,"5,75 €",,False
Vinos rosados y rosé,Pinord Reynal Rosat,-1,Bodegas Pinord,Penedès,España,Tempranillo,,0.0,5,0,0,-1,-1,-1,"4,08 €","4,80 €",True
Vinos rosados y rosé,I Heart Rosé,-1,I Heart Wines,Sin indicación geográfica,España,Garnacha,,5.0,5,1,0,-1,-1,-1,"5,02 €","5,90 €",True
Vinos rosados y rosé,Flor del Páramo Rosado,2019,Leyenda del Páramo,Castilla y León,España,Prieto picudo,,4.0,5,1,0,-1,-1,-1,"5,60 €",,False
Vinos rosados y rosé,Ada Nada Rosato Emma,-1,Ada Nada,Sin indicación geográfica,Italia,Nebbiolo,,0.0,5,0,1,-1,-1,-1,"11,60 €",,False
Vinos rosados y rosé,Château Romassan Bandol Rosé,2020,Domaines Ott,Bandol,Francia,Monastrell / Cinsaut / Garnacha,,0.0,5,0,0,93,-1,-1,"31,25 €",,False
Vinos rosados y rosé,Senatore Puntalice,2014,Senatore,Cirò,Italia,Gaglioppo,,0.0,5,0,1,-1,-1,-1,"12,10 €",,False
Vinos rosados y rosé,Mandrarossa Perricone Rosé Costadune,2017,Mandrarossa,Terre Siciliane,Italia,Perricone,,0.0,5,0,0,-1,-1,-1,"12,00 €",,False
Vinos rosados y rosé,Habla de Rita,2019,Bodegas Habla,Côtes-de-Provence,Francia,Syrah / Garnacha,,4.5,5,2,1,-1,-1,-1,"23,50 €",,False
Vinos rosados y rosé,Altanza Rosado,2020,Bodegas Altanza,Rioja,España,Tempranillo,,5.0,5,1,1,-1,-1,-1,"6,50 €",,False
Vinos rosados y rosé,Andriano Lagrein Rosé,2017,Cantina Andriano,Alto Adige,Italia,Lagrein,,0.0,5,0,0,-1,-1,-1,"12,00 €",,False
Vinos rosados y rosé,Calcarius Puglia Rosso Troiabomb,2019,Calcarius,Puglia,Italia,Nero di Troia / Bombino bianco,ECO,4.0,5,1,3,-1,-1,-1,"19,75 €",,False
Vinos rosados y rosé,La Mar de Rosa,2017,Wineissocial,Empordà,España,Lledoner roig,,0.0,5,0,0,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Torre dei Beati Cerasuolo d'Abruzzo Rosa-ae,2020,Torre dei Beati,Cerasuolo d'Abruzzo,Italia,Montepulciano,ECO,0.0,5,0,3,-1,-1,-1,"12,35 €",,False
Vinos rosados y rosé,Tianna Vélorosé,2020,Celler Tianna Negre,Binissalem-Mallorca,España,Mantonegro,ECO,5.0,5,1,0,-1,-1,-1,"12,90 €",,False
Vinos rosados y rosé,Riecine Rosé,2017,Riecine,Toscana,Italia,Sangiovese,,0.0,5,0,0,-1,-1,-1,"19,00 €",,False
Vinos rosados y rosé,Villamedoro Cerasuolo d'Abruzzo,2017,Villamedoro,Cerasuolo d'Abruzzo,Italia,Montepulciano,,0.0,5,0,0,-1,-1,-1,"8,05 €",,False
Vinos rosados y rosé,Tasca d'Almerita Regaleali Nerello Le Rose,2020,Tasca d'Almerita,Terre Siciliane,Italia,Nerello mascalese,,0.0,5,0,0,-1,-1,-1,"11,30 €",,False
Vinos rosados y rosé,Château du Rouët Estérelle Rosé,2018,Château du Rouët,Côtes-de-Provence,Francia,Grenache / Tibouren / Cinsaut / Carignano,,0.0,5,0,2,-1,-1,-1,"10,45 €",,False
Vinos rosados y rosé,Vallepicciola Toscana Pinot Nero Rosato Lugherino,2019,Vallepicciola,Toscana,Italia,Pinot noir,,0.0,5,0,0,-1,-1,90,"20,10 €",,False
Vinos rosados y rosé,Margò Sangiovese Rosato,2017,Margò,Umbria,Italia,Sangiovese,,0.0,5,0,0,-1,-1,-1,"21,05 €",,False
Vinos rosados y rosé,Barón de Ley Rosado Lágrima,2020,Barón de Ley,Rioja,España,Garnacha,,4.0,5,1,2,-1,-1,-1,"7,50 €",,False
Vinos rosados y rosé,Cantrina Rosanoire,2017,Azienda Agricola Cantrina,Sin indicación geográfica,Italia,Pinot noir,,0.0,5,0,0,-1,-1,-1,"12,55 €",,False
Vinos rosados y rosé,Deperi Luca U Mattà Crêuza,-1,U Mattà di Deperi Luca,Sin indicación geográfica,Italia,Ormeasco,,0.0,5,0,1,-1,-1,-1,"15,35 €",,False
Vinos rosados y rosé,Château Puech-Haut Argali Rosé,2019,Château Puech-Haut,Coteaux-du-Languedoc Pic-Saint-Loup,Francia,Garnacha / Cinsaut,,4.5,5,2,1,-1,-1,-1,"15,90 €",,False
Vinos rosados y rosé,Mirù Colline Novaresi Rosato Rossini,2017,Mirù,Colline Novaresi,Italia,Nebbiolo / Vespolina / Uva rara,,0.0,5,0,0,-1,-1,-1,"8,75 €","10,30 €",True
Vinos rosados y rosé,Vigne dei Boschi Pinot Nero Frizzante JPB PN1,-1,Vigne dei Boschi,Sin indicación geográfica,Italia,Pinot noir,,0.0,5,0,0,-1,-1,-1,"17,35 €",,False
Vinos rosados y rosé,Marimar Estate Rosaleda Rosé,2018,Marimar Estate,Sonoma Coast,Estados Unidos,Pinot noir,,0.0,5,0,0,-1,-1,-1,"20,32 €","23,90 €",True
Vinos rosados y rosé,Cara Nord Rosat Trepat,2020,Cara Nord,Conca de Barberà,España,Trepat,,4.0,5,1,2,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Berarte Rosado Fermentado en Barrica,2016,Berarte Viñedos y Bodegas,Rioja,España,Tempranillo,ECO,3.0,5,1,1,-1,-1,-1,"10,90 €",,False
Vinos rosados y rosé,Alfredo Maestro Amanda,2018,Bodega Alfredo Maestro Tejero,Castilla y León,España,Garnacha tintorera,,0.0,5,0,2,-1,-1,-1,"10,90 €",,False
Vinos rosados y rosé,Maculan Costadolio,2017,Maculan,Veneto IGT,Italia,Merlot,,0.0,5,0,0,-1,-1,-1,"10,10 €",,False
Vinos rosados y rosé,Palmento Costanzo Etna Rosato Mofete,2019,Palmento Costanzo,Etna,Italia,Nerello mascalese,,0.0,5,0,1,-1,-1,91,"17,90 €",,False
Vinos rosados y rosé,Saint M Rosé,2020,Château Saint Maur,Côtes-de-Provence,Francia,Grenache / Cinsaut / Tibouren / Syrah / Monastrell / Rolle,,0.0,5,0,5,-1,-1,-1,"15,60 €",,False
Vinos rosados y rosé,Le Fraghe Chiaretto Rodòn,2016,Le Fraghe,Bardolino DOC,Italia,Corvina / Rondinella,ECO,0.0,5,0,0,-1,-1,-1,"12,10 €",,False
Vinos rosados y rosé,L'Escarelle Rumeurs Rosé,2020,Château de l'Escarelle,Méditerranée,Francia,Cinsaut / Grenache / Syrah,,4.0,5,4,3,-1,-1,-1,"8,30 €",,False
Vinos rosados y rosé,Valsangiacomo Bobal de Sanjuan Rosado,2017,Cherubino Valsangiacomo,Utiel-Requena,España,Bobal,,0.0,5,0,0,-1,-1,-1,"6,70 €",,False
Vinos rosados y rosé,Château Les Deux Anges,2021,Château de l'Escarelle,Coteaux-Varois-en-Provence,Francia,Grenache / Syrah / Cinsaut,ECO,4.0,5,1,2,-1,-1,-1,"15,80 €",,False
Vinos rosados y rosé,Bonavita Terre Siciliane Rosato,2020,Bonavita,Terre Siciliane,Italia,Nerello mascalese / Nerello cappuccio / Nocera,,4.5,5,2,4,-1,-1,-1,"21,70 €",,False
Vinos rosados y rosé,Calcarius Puglia Rosato Roz,2019,Calcarius,Puglia,Italia,Nero di Troia / Aleático,ECO,4.5,5,2,3,-1,-1,-1,"19,75 €",,False
Vinos rosados y rosé,Pricum Rosado,2019,Bodegas Margón,León,España,Prieto picudo,,5.0,5,1,0,-1,-1,-1,"7,02 €","8,25 €",True
